Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Drug	ctd:C517409	stattic	CTD	6.790E-3	1.000E0	3.732E-2	2.909E-1	1	31	STAT1
Drug	ctd:C510788	N4-(2,2-dimethyl-3-oxo-4H-pyrid(1,4)oxazin-6-yl)-5-fluoro-N2-(3,4,5-trimethoxyphenyl)-2,4-pyrimidinediamine	CTD	7.009E-3	1.000E0	3.776E-2	2.943E-1	1	32	STAT1
Drug	ctd:C545385	Mequindox	CTD	7.009E-3	1.000E0	3.776E-2	2.943E-1	1	32	STAT1
Drug	CID004077460	SEW2871	Stitch	7.009E-3	1.000E0	3.776E-2	2.943E-1	1	32	STAT1
Drug	CID003085830	isosilybin B	Stitch	7.009E-3	1.000E0	3.776E-2	2.943E-1	1	32	STAT1
Drug	ctd:D017964	Itraconazole	CTD	7.009E-3	1.000E0	3.776E-2	2.943E-1	1	32	STAT1
Drug	ctd:D001205	Ascorbic Acid	CTD	7.143E-3	1.000E0	3.787E-2	2.952E-1	2	626	STAT1,B2M
Drug	ctd:C540383	INCB018424	CTD	7.227E-3	1.000E0	3.787E-2	2.952E-1	1	33	STAT1
Drug	CID005310945	NF449	Stitch	7.227E-3	1.000E0	3.787E-2	2.952E-1	1	33	STAT1
Drug	CID000092208	N6-benzyladenosine	Stitch	7.227E-3	1.000E0	3.787E-2	2.952E-1	1	33	STAT1
Drug	ctd:D013431	Sulfates	CTD	7.227E-3	1.000E0	3.787E-2	2.952E-1	1	33	STAT1
Drug	CID005326864	(3S)-3-sulfanyldecanoic acid	Stitch	7.227E-3	1.000E0	3.787E-2	2.952E-1	1	33	B2M
Drug	ctd:C069741	norcantharidin	CTD	7.227E-3	1.000E0	3.787E-2	2.952E-1	1	33	STAT1
Drug	ctd:D014118	Toxins, Biological	CTD	7.299E-3	1.000E0	3.787E-2	2.952E-1	2	633	STAT1,B2M
Drug	CID000016886	5-aza-2'-deoxycytidine	Stitch	7.412E-3	1.000E0	3.787E-2	2.952E-1	2	638	STAT1,HLA-G
Drug	ctd:C027235	gallium nitrate	CTD	7.445E-3	1.000E0	3.787E-2	2.952E-1	1	34	B2M
Drug	CID005281600	amentoflavone	Stitch	7.445E-3	1.000E0	3.787E-2	2.952E-1	1	34	STAT1
Drug	CID000107908	phosphorite	Stitch	7.445E-3	1.000E0	3.787E-2	2.952E-1	1	34	B2M
Drug	CID000130704	P3c-sk4	Stitch	7.445E-3	1.000E0	3.787E-2	2.952E-1	1	34	STAT1
Drug	ctd:C549066	4-methyl-N1-(3-phenylpropyl)benzene-1,2-diamine	CTD	7.445E-3	1.000E0	3.787E-2	2.952E-1	1	34	STAT1
Drug	CID000010476	cyanogen-bromide	Stitch	7.445E-3	1.000E0	3.787E-2	2.952E-1	1	34	HLA-G
Drug	CID003289293	AC1MMORS	Stitch	7.664E-3	1.000E0	3.798E-2	2.961E-1	1	35	B2M
Drug	CID005748534	mycobactin	Stitch	7.664E-3	1.000E0	3.798E-2	2.961E-1	1	35	B2M
Drug	ctd:C410958	sauchinone	CTD	7.664E-3	1.000E0	3.798E-2	2.961E-1	1	35	STAT1
Drug	CID000420767	D-TI	Stitch	7.664E-3	1.000E0	3.798E-2	2.961E-1	1	35	B2M
Drug	CID000440311	beta-tyrosine	Stitch	7.664E-3	1.000E0	3.798E-2	2.961E-1	1	35	STAT1
Drug	CID000001381	G-LE	Stitch	7.664E-3	1.000E0	3.798E-2	2.961E-1	1	35	STAT1
Drug	CID010022508	MDM2 inhibitor	Stitch	7.664E-3	1.000E0	3.798E-2	2.961E-1	1	35	STAT1
Drug	CID000085466	1m2r	Stitch	7.882E-3	1.000E0	3.860E-2	3.009E-1	1	36	B2M
Drug	ctd:C001335	hexachlorobutadiene	CTD	7.882E-3	1.000E0	3.860E-2	3.009E-1	1	36	B2M
Drug	CID005288527	DB02197	Stitch	7.882E-3	1.000E0	3.860E-2	3.009E-1	1	36	B2M
Drug	CID000075383	Kodak CD4	Stitch	8.100E-3	1.000E0	3.860E-2	3.009E-1	1	37	B2M
Drug	ctd:C028982	sodium chromate(VI)	CTD	8.100E-3	1.000E0	3.860E-2	3.009E-1	1	37	B2M
Drug	CID000068111	chrysarobin	Stitch	8.100E-3	1.000E0	3.860E-2	3.009E-1	1	37	STAT1
Drug	CID000001420	12-mo	Stitch	8.100E-3	1.000E0	3.860E-2	3.009E-1	1	37	B2M
Drug	CID005312120	Ro 41-5253	Stitch	8.100E-3	1.000E0	3.860E-2	3.009E-1	1	37	STAT1
Drug	CID000005135	AC1L1JOI	Stitch	8.100E-3	1.000E0	3.860E-2	3.009E-1	1	37	HLA-G
Drug	ctd:C003377	taxifolin	CTD	8.100E-3	1.000E0	3.860E-2	3.009E-1	1	37	STAT1
Drug	CID000007264	2a-c	Stitch	8.100E-3	1.000E0	3.860E-2	3.009E-1	1	37	STAT1
Drug	CID000069867	indole-3-carboxylic acid	Stitch	8.318E-3	1.000E0	3.907E-2	3.046E-1	1	38	B2M
Drug	CID000118451	B-40	Stitch	8.318E-3	1.000E0	3.907E-2	3.046E-1	1	38	B2M
Drug	CID000003794	WHI-P131	Stitch	8.318E-3	1.000E0	3.907E-2	3.046E-1	1	38	STAT1
Drug	CID000004843	piracetam	Stitch	8.318E-3	1.000E0	3.907E-2	3.046E-1	1	38	B2M
Drug	ctd:D001241	Aspirin	CTD	8.341E-3	1.000E0	3.907E-2	3.046E-1	2	678	B2M,HLA-G
Drug	ctd:C030583	ceric oxide	CTD	8.536E-3	1.000E0	3.958E-2	3.085E-1	1	39	HLA-H
Drug	CID000154575	RP 73401	Stitch	8.536E-3	1.000E0	3.958E-2	3.085E-1	1	39	STAT1
Drug	ctd:C017963	vinyl carbamate	CTD	8.536E-3	1.000E0	3.958E-2	3.085E-1	1	39	STAT1
Drug	CID000161656	PAN copolymer	Stitch	8.755E-3	1.000E0	4.031E-2	3.142E-1	1	40	B2M
Drug	CID000233240	benzimidazole-2-carboxylic acid	Stitch	8.755E-3	1.000E0	4.031E-2	3.142E-1	1	40	HLA-E
Drug	ctd:C051890	irinotecan	CTD	8.948E-3	1.000E0	4.063E-2	3.167E-1	2	703	STAT1,B2M
Drug	ctd:D019307	1-(5-Isoquinolinesulfonyl)-2-Methylpiperazine	CTD	8.973E-3	1.000E0	4.063E-2	3.167E-1	1	41	STAT1
Drug	CID000050587	thymopentin	Stitch	8.973E-3	1.000E0	4.063E-2	3.167E-1	1	41	B2M
Drug	CID000121071	AC1L3S1M	Stitch	8.973E-3	1.000E0	4.063E-2	3.167E-1	1	41	HLA-E
Drug	CID005494425	pyridone 6	Stitch	8.973E-3	1.000E0	4.063E-2	3.167E-1	1	41	STAT1
Drug	CID004516886	IN1304	Stitch	9.191E-3	1.000E0	4.121E-2	3.212E-1	1	42	STAT1
Drug	ctd:D006852	Hydrochlorothiazide	CTD	9.191E-3	1.000E0	4.121E-2	3.212E-1	1	42	HLA-E
Drug	ctd:C009684	withaferin A	CTD	9.191E-3	1.000E0	4.121E-2	3.212E-1	1	42	STAT1
Drug	CID005288444	Glu-Lys	Stitch	9.409E-3	1.000E0	4.150E-2	3.235E-1	1	43	STAT1
Drug	CID005362018	Murabutida	Stitch	9.409E-3	1.000E0	4.150E-2	3.235E-1	1	43	STAT1
Drug	ctd:C030090	phosphoramide mustard	CTD	9.409E-3	1.000E0	4.150E-2	3.235E-1	1	43	B2M
Drug	CID000093004	norcantharidin	Stitch	9.409E-3	1.000E0	4.150E-2	3.235E-1	1	43	STAT1
Drug	CID005311381	Cgp77675	Stitch	9.409E-3	1.000E0	4.150E-2	3.235E-1	1	43	STAT1
Drug	ctd:D000395	Air Pollutants, Occupational	CTD	9.499E-3	1.000E0	4.176E-2	3.256E-1	2	725	STAT1,B2M
Drug	CID000084691	trans-DDP	Stitch	9.627E-3	1.000E0	4.205E-2	3.278E-1	1	44	B2M
Drug	CID000119104	1'-acetoxychavicol acetate	Stitch	9.627E-3	1.000E0	4.205E-2	3.278E-1	1	44	STAT1
Drug	CID000040032	Cloethocarb	Stitch	9.845E-3	1.000E0	4.246E-2	3.310E-1	1	45	B2M
Drug	CID000439504	AC1L97HB	Stitch	9.845E-3	1.000E0	4.246E-2	3.310E-1	1	45	STAT1
Drug	CID005494424	h PM	Stitch	9.845E-3	1.000E0	4.246E-2	3.310E-1	1	45	B2M
Drug	ctd:C071423	capsazepine	CTD	9.845E-3	1.000E0	4.246E-2	3.310E-1	1	45	STAT1
Drug	ctd:D013876	Thiophenes	CTD	1.006E-2	1.000E0	4.286E-2	3.341E-1	1	46	STAT1
Drug	ctd:D008464	Mecamylamine	CTD	1.006E-2	1.000E0	4.286E-2	3.341E-1	1	46	STAT1
Drug	CID000003531	AC1L1G5B	Stitch	1.006E-2	1.000E0	4.286E-2	3.341E-1	1	46	STAT1
Drug	CID006918454	PD184352	Stitch	1.006E-2	1.000E0	4.286E-2	3.341E-1	1	46	HLA-G
Drug	ctd:D015242	Ofloxacin	CTD	1.028E-2	1.000E0	4.365E-2	3.403E-1	1	47	HLA-E
Drug	CID005360232	AC1NSEGG	Stitch	1.050E-2	1.000E0	4.444E-2	3.464E-1	1	48	STAT1
Drug	CID000449271	AC1L9MXH	Stitch	1.072E-2	1.000E0	4.522E-2	3.525E-1	1	49	STAT1
Drug	CID006918638	belinostat	Stitch	1.093E-2	1.000E0	4.533E-2	3.534E-1	1	50	STAT1
Drug	CID000017432	etridiazole	Stitch	1.093E-2	1.000E0	4.533E-2	3.534E-1	1	50	B2M
Drug	CID000128647	mant-GTP	Stitch	1.093E-2	1.000E0	4.533E-2	3.534E-1	1	50	STAT1
Drug	CID000122787	Ro 16-6532	Stitch	1.093E-2	1.000E0	4.533E-2	3.534E-1	1	50	STAT1
Drug	CID000000464	hippuric acid	Stitch	1.093E-2	1.000E0	4.533E-2	3.534E-1	1	50	B2M
Drug	ctd:D000111	Acetylcysteine	CTD	1.094E-2	1.000E0	4.533E-2	3.534E-1	2	780	STAT1,B2M
Drug	ctd:C003585	22-hydroxycholesterol	CTD	1.115E-2	1.000E0	4.592E-2	3.579E-1	1	51	STAT1
Drug	CID000125486	TISCH	Stitch	1.115E-2	1.000E0	4.592E-2	3.579E-1	1	51	B2M
Drug	CID006490494	PKR inhibitor	Stitch	1.137E-2	1.000E0	4.612E-2	3.595E-1	1	52	STAT1
Drug	ctd:D047428	Protein Kinase Inhibitors	CTD	1.137E-2	1.000E0	4.612E-2	3.595E-1	1	52	STAT1
Drug	ctd:D001262	Atenolol	CTD	1.137E-2	1.000E0	4.612E-2	3.595E-1	1	52	B2M
Drug	ctd:D015738	Famotidine	CTD	1.137E-2	1.000E0	4.612E-2	3.595E-1	1	52	HLA-E
Drug	CID011840980	2bkt	Stitch	1.137E-2	1.000E0	4.612E-2	3.595E-1	1	52	B2M
Drug	ctd:D015474	Isotretinoin	CTD	1.146E-2	1.000E0	4.622E-2	3.603E-1	2	799	HLA-E,HLA-G
Drug	ctd:C027576	4-hydroxy-2-nonenal	CTD	1.146E-2	1.000E0	4.622E-2	3.603E-1	2	799	STAT1,B2M
Drug	CID000024546	magnesium fluoride	Stitch	1.159E-2	1.000E0	4.631E-2	3.610E-1	1	53	STAT1
Drug	CID000008028	tetrahydrofuran	Stitch	1.159E-2	1.000E0	4.631E-2	3.610E-1	1	53	B2M
Drug	CID000015357	DEPC	Stitch	1.159E-2	1.000E0	4.631E-2	3.610E-1	1	53	B2M
Drug	CID005479141	CGP 19835A	Stitch	1.180E-2	1.000E0	4.664E-2	3.635E-1	1	54	B2M
Drug	CID000003430	Fumadil B	Stitch	1.180E-2	1.000E0	4.664E-2	3.635E-1	1	54	B2M
Drug	CID000012793	phenyl phosphate	Stitch	1.180E-2	1.000E0	4.664E-2	3.635E-1	1	54	STAT1
Drug	CID000008200	tetraethylene glycol	Stitch	1.180E-2	1.000E0	4.664E-2	3.635E-1	1	54	B2M
Drug	CID000002148	p-aminohippurate	Stitch	1.202E-2	1.000E0	4.736E-2	3.692E-1	1	55	B2M
Drug	CID003032549	poly(methyl methacrylate) (PMMA	Stitch	1.224E-2	1.000E0	4.766E-2	3.715E-1	1	56	B2M
Drug	CID016074496	NL-4	Stitch	1.224E-2	1.000E0	4.766E-2	3.715E-1	1	56	STAT1
Drug	CID000099823	2-hydroxyisovaleric acid	Stitch	1.224E-2	1.000E0	4.766E-2	3.715E-1	1	56	B2M
Drug	CID006442259	Invader	Stitch	1.224E-2	1.000E0	4.766E-2	3.715E-1	1	56	STAT1
Drug	ctd:C013015	hesperetin	CTD	1.246E-2	1.000E0	4.769E-2	3.718E-1	1	57	STAT1
Drug	CID000448249	O-Ir	Stitch	1.246E-2	1.000E0	4.769E-2	3.718E-1	1	57	STAT1
Drug	CID000002329	BT-PABA	Stitch	1.246E-2	1.000E0	4.769E-2	3.718E-1	1	57	B2M
Drug	CID000098112	1-MT	Stitch	1.246E-2	1.000E0	4.769E-2	3.718E-1	1	57	STAT1
Drug	CID000005531	trapidil	Stitch	1.246E-2	1.000E0	4.769E-2	3.718E-1	1	57	STAT1
Drug	CID000014814	V2O5	Stitch	1.246E-2	1.000E0	4.769E-2	3.718E-1	1	57	STAT1
Drug	CID000134577	bisAuTM	Stitch	1.267E-2	1.000E0	4.839E-2	3.772E-1	1	58	B2M
Drug	CID000005032	1-ephedrine	Stitch	1.289E-2	1.000E0	4.867E-2	3.794E-1	1	59	HLA-G
Drug	CID000001292	PPCM	Stitch	1.289E-2	1.000E0	4.867E-2	3.794E-1	1	59	STAT1
Drug	CID000002430	Bf A	Stitch	1.289E-2	1.000E0	4.867E-2	3.794E-1	1	59	B2M
Drug	CID000439481	unsaturated chondroitin disaccharide	Stitch	1.289E-2	1.000E0	4.867E-2	3.794E-1	1	59	B2M
Drug	ctd:C477819	15-deoxyprostaglandin J2	CTD	1.311E-2	1.000E0	4.882E-2	3.805E-1	1	60	STAT1
Drug	CID000097711	g130	Stitch	1.311E-2	1.000E0	4.882E-2	3.805E-1	1	60	STAT1
Drug	CID005287594	A-A-U	Stitch	1.311E-2	1.000E0	4.882E-2	3.805E-1	1	60	B2M
Drug	CID000079882	N-Pt	Stitch	1.311E-2	1.000E0	4.882E-2	3.805E-1	1	60	B2M
Drug	CID000007905	CH3Hg	Stitch	1.311E-2	1.000E0	4.882E-2	3.805E-1	1	60	B2M
Drug	ctd:D001688	Biological Products	CTD	1.333E-2	1.000E0	4.922E-2	3.837E-1	1	61	STAT1
Drug	ctd:C109986	2-aminoethoxydiphenyl borate	CTD	1.333E-2	1.000E0	4.922E-2	3.837E-1	1	61	STAT1
Drug	CID000003730	iohexol	Stitch	1.333E-2	1.000E0	4.922E-2	3.837E-1	1	61	B2M
Drug	ctd:D004917	Erythromycin	CTD	1.354E-2	1.000E0	4.949E-2	3.858E-1	1	62	HLA-G
Drug	ctd:C002963	geranylgeranyl pyrophosphate	CTD	1.354E-2	1.000E0	4.949E-2	3.858E-1	1	62	STAT1
Drug	CID000446091	NA-1	Stitch	1.354E-2	1.000E0	4.949E-2	3.858E-1	1	62	B2M
Drug	CID000059708	etiracetam	Stitch	1.354E-2	1.000E0	4.949E-2	3.858E-1	1	62	B2M
Drug	CID000012531	myristyl acetate	Stitch	1.376E-2	1.000E0	4.988E-2	3.888E-1	1	63	STAT1
Drug	CID009811606	GGTI-298	Stitch	1.376E-2	1.000E0	4.988E-2	3.888E-1	1	63	STAT1
Drug	CID000027919	N'-nitrosonornicotine	Stitch	1.376E-2	1.000E0	4.988E-2	3.888E-1	1	63	STAT1
Disease	C0280856	Squamous cell carcinoma of vulva	DisGeNET BeFree	2.276E-7	1.761E-4	1.761E-4	1.273E-3	3	56	STAT1,HLA-E,HLA-G
Disease	C0810330	preeclampsia and eclampsia	DisGeNET BeFree	5.323E-7	4.120E-4	2.060E-4	1.489E-3	2	5	HLA-E,HLA-G
Disease	C0010823	Cytomegalovirus Infections	DisGeNET BeFree	1.446E-6	1.119E-3	3.730E-4	2.697E-3	4	453	STAT1,B2M,HLA-E,HLA-G
Disease	C1697878	BK virus nephropathy	DisGeNET BeFree	3.511E-6	2.717E-3	6.793E-4	4.911E-3	2	12	STAT1,HLA-E
Disease	C2363741	HIV-1 infection	DisGeNET BeFree	7.218E-6	5.587E-3	1.117E-3	8.078E-3	4	678	STAT1,B2M,HLA-E,HLA-G
Disease	C2347747	Adult Classical Hodgkin Lymphoma	DisGeNET BeFree	1.685E-5	1.304E-2	1.936E-3	1.400E-2	3	233	STAT1,B2M,HLA-G
Disease	C0013537	Eclampsia	DisGeNET BeFree	1.751E-5	1.355E-2	1.936E-3	1.400E-2	3	236	STAT1,HLA-E,HLA-G
Disease	C0014060	Encephalitis, St. Louis	DisGeNET BeFree	2.678E-5	2.072E-2	2.352E-3	1.700E-2	3	272	STAT1,B2M,HLA-G
Disease	C1333064	Classical Hodgkin's Lymphoma	DisGeNET BeFree	3.079E-5	2.383E-2	2.352E-3	1.700E-2	3	285	STAT1,B2M,HLA-G
Disease	C3854222	Human immunodeficiency virus (HIV) II infection category B1	DisGeNET BeFree	3.182E-5	2.463E-2	2.352E-3	1.700E-2	4	985	STAT1,B2M,HLA-E,HLA-G
Disease	C1276146	Cutaneous lymphoma	DisGeNET BeFree	3.343E-5	2.587E-2	2.352E-3	1.700E-2	2	36	STAT1,HLA-G
Disease	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNET BeFree	5.259E-5	4.071E-2	3.392E-3	2.452E-2	3	341	STAT1,HLA-E,HLA-G
Disease	C0036202	Sarcoidosis	DisGeNET BeFree	6.817E-5	5.276E-2	3.767E-3	2.723E-2	3	372	STAT1,B2M,HLA-G
Disease	C3539781	Progressive cGVHD	DisGeNET BeFree	7.493E-5	5.799E-2	3.767E-3	2.723E-2	3	384	B2M,HLA-E,HLA-G
Disease	C0677932	Progressive Neoplastic Disease	DisGeNET BeFree	7.493E-5	5.799E-2	3.767E-3	2.723E-2	3	384	B2M,HLA-E,HLA-G
Disease	C0494261	Combined immunodeficiency	DisGeNET BeFree	7.864E-5	6.087E-2	3.767E-3	2.723E-2	2	55	STAT1,B2M
Disease	C0151517	Complete atrioventricular block	DisGeNET BeFree	8.273E-5	6.404E-2	3.767E-3	2.723E-2	3	397	STAT1,HLA-E,HLA-G
Disease	C0019372	Herpesviridae Infections	DisGeNET BeFree	9.057E-5	7.010E-2	3.873E-3	2.800E-2	2	59	STAT1,HLA-G
Disease	C0008497	Choriocarcinoma	DisGeNET BeFree	9.508E-5	7.359E-2	3.873E-3	2.800E-2	3	416	B2M,HLA-E,HLA-G
Disease	C0267026	Actinic cheilitis	DisGeNET BeFree	1.067E-4	8.256E-2	3.879E-3	2.804E-2	2	64	STAT1,HLA-G
Disease	C0024143	Lupus Nephritis	DisGeNET BeFree	1.509E-4	1.168E-1	3.879E-3	2.804E-2	3	486	STAT1,B2M,HLA-G
Disease	C0011854	Diabetes Mellitus, Insulin-Dependent	DisGeNET BeFree	1.664E-4	1.288E-1	3.879E-3	2.804E-2	4	1497	STAT1,B2M,HLA-E,HLA-G
Disease	C1956346	Coronary Artery Disease	DisGeNET BeFree	1.695E-4	1.312E-1	3.879E-3	2.804E-2	4	1504	STAT1,B2M,HLA-E,HLA-G
Disease	C0002171	Alopecia Areata	DisGeNET BeFree	1.711E-4	1.324E-1	3.879E-3	2.804E-2	2	81	STAT1,HLA-G
Disease	C3469186	HEMOCHROMATOSIS, TYPE 1	DisGeNET BeFree	1.797E-4	1.391E-1	3.879E-3	2.804E-2	2	83	HLA-H,B2M
Disease	C0018995	Hemochromatosis	DisGeNET BeFree	1.885E-4	1.459E-1	3.879E-3	2.804E-2	2	85	HLA-H,B2M
Disease	C0030481	Tropical Spastic Paraparesis	DisGeNET BeFree	1.929E-4	1.493E-1	3.879E-3	2.804E-2	2	86	HLA-E,HLA-G
Disease	C1279945	Acute interstitial pneumonia	DisGeNET BeFree	2.020E-4	1.564E-1	3.879E-3	2.804E-2	2	88	B2M,HLA-E
Disease	C0026769	Multiple Sclerosis	DisGeNET BeFree	2.157E-4	1.669E-1	3.879E-3	2.804E-2	4	1599	STAT1,B2M,HLA-E,HLA-G
Disease	C0242231	Coronary Stenosis	DisGeNET BeFree	2.355E-4	1.823E-1	3.879E-3	2.804E-2	2	95	STAT1,B2M
Disease	C0019158	Hepatitis	DisGeNET BeFree	2.575E-4	1.993E-1	3.879E-3	2.804E-2	3	582	STAT1,B2M,HLA-G
Disease	C4302669	Autosomal dominant beta2-microglobulinic amyloidosis	DisGeNET Curated	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	B2M
Disease	cv:C4013950	Immunodeficiency 31a	Clinical Variations	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	C4013950	IMMUNODEFICIENCY 31A	DisGeNET Curated	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	cv:C3151088	Mycobacterial and viral infections, susceptibility to, autosomal recessive	Clinical Variations	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	C1855796	Hypoproteinemia, Hypercatabolic	DisGeNET Curated	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	B2M
Disease	C3151088	IMMUNODEFICIENCY 31B	DisGeNET Curated	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	C4054590	Lupus Flare	DisGeNET BeFree	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	B2M
Disease	C2963158	Cancer and Pregnancy	DisGeNET BeFree	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	HLA-G
Disease	cv:C3279990	Immunodeficiency 31C	Clinical Variations	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	C0472386	Progressive post hemorrhagic ventricular dilatation	DisGeNET BeFree	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	B2M
Disease	614892	IMMUNODEFICIENCY 31A	OMIM MedGen	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	613796	IMMUNODEFICIENCY 31B	OMIM MedGen	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	241600	IMMUNODEFICIENCY 43	OMIM MedGen	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	B2M
Disease	cv:C1855796	Hypoproteinemia, hypercatabolic	Clinical Variations	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	B2M
Disease	614162	IMMUNODEFICIENCY 31C	OMIM MedGen	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	C3279990	CANDIDIASIS, FAMILIAL, 7	DisGeNET Curated	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	C0028425	Crusted scabies	DisGeNET BeFree	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	C0007933	Meibomian Cyst	DisGeNET BeFree	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	STAT1
Disease	C0020455	Hypergammaglobulinemia	DisGeNET Curated	2.580E-4	1.997E-1	3.879E-3	2.804E-2	1	1	B2M
Disease	C0026764	Multiple Myeloma	DisGeNET BeFree	2.582E-4	1.999E-1	3.879E-3	2.804E-2	4	1674	STAT1,B2M,HLA-E,HLA-G
Disease	C0004364	Autoimmune Diseases	DisGeNET BeFree	2.613E-4	2.022E-1	3.879E-3	2.804E-2	4	1679	STAT1,B2M,HLA-E,HLA-G
Disease	C0024141	Lupus Erythematosus, Systemic	DisGeNET BeFree	2.656E-4	2.056E-1	3.879E-3	2.804E-2	4	1686	HLA-H,STAT1,B2M,HLA-G
Disease	C2316810	Chronic kidney disease stage 5	DisGeNET BeFree	2.735E-4	2.117E-1	3.895E-3	2.816E-2	3	594	STAT1,B2M,HLA-G
Disease	C0162565	Acute intermittent porphyria	DisGeNET BeFree	2.768E-4	2.142E-1	3.895E-3	2.816E-2	2	103	B2M,HLA-E
Disease	C0085669	Acute leukemia	DisGeNET BeFree	2.846E-4	2.203E-1	3.933E-3	2.844E-2	3	602	STAT1,HLA-E,HLA-G
Disease	C0019196	Hepatitis C	DisGeNET BeFree	2.979E-4	2.306E-1	4.045E-3	2.924E-2	4	1736	STAT1,B2M,HLA-E,HLA-G
Disease	C4048329	Immunosuppression	DisGeNET BeFree	3.286E-4	2.543E-1	4.385E-3	3.170E-2	3	632	STAT1,HLA-E,HLA-G
Disease	C0022661	Kidney Failure, Chronic	DisGeNET BeFree	3.718E-4	2.878E-1	4.877E-3	3.526E-2	3	659	STAT1,B2M,HLA-G
Disease	C0007134	Renal Cell Carcinoma	DisGeNET BeFree	4.775E-4	3.696E-1	5.546E-3	4.010E-2	4	1958	STAT1,B2M,HLA-E,HLA-G
Disease	C0019693	HIV Infections	DisGeNET BeFree	4.847E-4	3.752E-1	5.546E-3	4.010E-2	3	721	B2M,HLA-E,HLA-G
Disease	C0206664	Teratocarcinoma	DisGeNET BeFree	5.035E-4	3.897E-1	5.546E-3	4.010E-2	2	139	B2M,HLA-E
Disease	C0162442	Parapsoriasis en Plaques	DisGeNET Curated	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	HLA-E
Disease	C0267988	Hyperproteinemia	DisGeNET BeFree	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	B2M
Disease	C0026918	Mycobacterium Infections	DisGeNET Curated	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	STAT1
Disease	C0014799	Erythroderma, Maculopapular	DisGeNET Curated	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	HLA-E
Disease	C1855796	Hypoproteinemia, Hypercatabolic	DisGeNET BeFree	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	B2M
Disease	C1536074	Osteoarticular pain	DisGeNET BeFree	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	B2M
Disease	C0030437	Parakeratosis Variegata	DisGeNET Curated	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	HLA-E
Disease	C0010823	Cytomegalovirus Infections	DisGeNET Curated	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	STAT1
Disease	C0013533	Echovirus Infections	DisGeNET BeFree	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	B2M
Disease	C0030491	Parapsoriasis	DisGeNET Curated	5.159E-4	3.993E-1	5.546E-3	4.010E-2	1	2	HLA-E
Disease	C0497156	Lymphadenopathy	DisGeNET BeFree	5.705E-4	4.416E-1	6.049E-3	4.373E-2	2	148	STAT1,B2M
Disease	C0949690	Spondylarthritis	DisGeNET BeFree	6.096E-4	4.718E-1	6.376E-3	4.609E-2	2	153	STAT1,B2M
Disease	C3841475	beta^+^ Thalassemia	DisGeNET BeFree	6.336E-4	4.904E-1	6.535E-3	4.725E-2	2	156	B2M,HLA-G
Disease	C4722419	Extrapulmonary Small Cell Carcinoma	DisGeNET BeFree	6.417E-4	4.967E-1	6.535E-3	4.725E-2	2	157	STAT1,HLA-G
Disease	C0019829	Hodgkin Disease	DisGeNET BeFree	7.309E-4	5.657E-1	7.278E-3	5.262E-2	3	829	STAT1,B2M,HLA-G
Disease	C0010674	Cystic Fibrosis	DisGeNET BeFree	7.335E-4	5.677E-1	7.278E-3	5.262E-2	3	830	HLA-H,STAT1,HLA-G
Disease	C4509023	Light chain (AL) amyloidosis	DisGeNET BeFree	7.738E-4	5.989E-1	7.304E-3	5.280E-2	1	3	B2M
Disease	C0268405	Hemodialysis-associated amyloidosis	DisGeNET BeFree	7.738E-4	5.989E-1	7.304E-3	5.280E-2	1	3	B2M
