Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
ToppCell Atlas	5bf5187fcba4ccc3f83bc9e884e40ff344a3d109	droplet-Mammary_Gland-nan-3m-Epithelial-basal_cell|Mammary_Gland / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	6.026E-8	2.904E-4	1.060E-6	9.602E-6	6	197	KRT5,KRT14,KRT15,KRT16,KRT17,LGALS7
ToppCell Atlas	2701864e49878c5f323f5133e2c4b0a5a7fff7f5	Parenchyma_Control_(B.)-Epithelial-TX-Basal_1|Parenchyma_Control_(B.) / Sample group, Lineage and Cell type	COVID-19 Lung Atlas	6.026E-8	2.904E-4	1.060E-6	9.602E-6	6	197	KRT5,KRT6A,JUP,KRT15,KRT17,KRT19
ToppCell Atlas	751f19b00f92e1334f653b870d3f7c0c149ff41a	Lung_Parenchyma-Control-Epithelial-Epithelial-Basal_1|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	6.026E-8	2.904E-4	1.060E-6	9.602E-6	6	197	KRT5,KRT6A,JUP,KRT15,KRT17,KRT19
ToppCell Atlas	7870c0651caefb0ed13d9f9dab43b5f24d6a9efc	10x_3'_v3-tissue-resident_(10x_3'_v3)-myeloid-myeloid_monocytic|tissue-resident_(10x_3'_v3) / Per Platform+tissue_group, by lineage_subgroup, cell_group, cell_type	Immune and Hematologic Cells from 24 tissues of the Tabula Sapiens: a multiple organ single cell transcriptomic atlas of humans.	6.026E-8	2.904E-4	1.060E-6	9.602E-6	6	197	KRT5,KRT14,KRT15,KRT16,KRT6C,SBSN
ToppCell Atlas	58d809ccb8cc4b1e76acf0b8f996cd0e2637290c	Lung_Parenchyma-Control-Epithelial-Epithelial-Basal_1-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	6.026E-8	2.904E-4	1.060E-6	9.602E-6	6	197	KRT5,KRT6A,JUP,KRT15,KRT17,KRT19
ToppCell Atlas	72ac9068cfd8f04c521a858d55eb8b5764de0282	distal-3-Epithelial-Basal|3 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	6.026E-8	2.904E-4	1.060E-6	9.602E-6	6	197	KRT5,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	87d09f53b84af482116d3e2076eab1a9e555a2a6	droplet-Mammary_Gland-nan-3m-Epithelial-basal_cell|Mammary_Gland / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	6.026E-8	2.904E-4	1.060E-6	9.602E-6	6	197	KRT5,KRT14,KRT15,KRT16,KRT17,LGALS7
ToppCell Atlas	686eda427b075e788de38149eae82faf19bd5704	Parenchyma_Control_(B.)-Epithelial-TX-Basal_2|Parenchyma_Control_(B.) / Sample group, Lineage and Cell type	COVID-19 Lung Atlas	6.209E-8	2.993E-4	1.073E-6	9.717E-6	6	198	KRT5,KRT6B,KRT13,KRT15,KRT17,LGALS7B
ToppCell Atlas	a54ae5275a510b49d7629f0908817a0c5f05020e	Lung_Parenchyma-Control-Epithelial-Epithelial-Basal_2-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	6.209E-8	2.993E-4	1.073E-6	9.717E-6	6	198	KRT5,KRT6B,KRT13,KRT15,KRT17,LGALS7B
ToppCell Atlas	34997e3896d0893fbe51bfb0d4660ccaca1c975e	Lung_Parenchyma-Control-Epithelial-Epithelial-Basal_2|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	6.209E-8	2.993E-4	1.073E-6	9.717E-6	6	198	KRT5,KRT6B,KRT13,KRT15,KRT17,LGALS7B
ToppCell Atlas	dda0bf3a48f738df590ce23b891d82be19e10d66	distal-Epithelial-Basal-3|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	6.209E-8	2.993E-4	1.073E-6	9.717E-6	6	198	KRT5,KRT15,KRT17,KRT19,KRT32,LGALS7B
ToppCell Atlas	f5b7013045b61fc56894f80092f799770dde1c8f	Bronchial_Biopsy|World / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	6.209E-8	2.993E-4	1.073E-6	9.717E-6	6	198	KRT5,KRT6A,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	96a89a2578fad9a99c52d2cf9e26e06516a96568	proximal-Epithelial-Differentiating_Basal|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	6.397E-8	3.084E-4	1.080E-6	9.786E-6	6	199	KRT5,KRT15,KRT17,KRT19,DSP,LGALS7B
ToppCell Atlas	c607346f60e5997e757e5a31cab412ab3734377b	proximal-Epithelial-Differentiating_Basal-3|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	6.397E-8	3.084E-4	1.080E-6	9.786E-6	6	199	KRT5,KRT15,KRT17,KRT19,DSP,LGALS7B
ToppCell Atlas	12e07084fc2d5d4c418df564ccc0e132b056e549	proximal-3-Epithelial-Differentiating_Basal|3 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	6.397E-8	3.084E-4	1.080E-6	9.786E-6	6	199	KRT5,KRT15,KRT17,KRT19,DSP,LGALS7B
ToppCell Atlas	ef5d8917c8d011184830a0b8197afc6266707b37	Bronchial_Biopsy-Epithelial|Bronchial_Biopsy / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	6.397E-8	3.084E-4	1.080E-6	9.786E-6	6	199	KRT5,JUP,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	de9aec87c86ad0a1bd5e0737c2aae0ec6f269bca	proximal-Epithelial-Proximal_Basal-3|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	cd26c5db87b95a9a10ddff9c6ab48d8f99d78708	proximal-Keratinocytic|proximal / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT15,KRT17,KRT19,DSP,LGALS7B
ToppCell Atlas	826cc60614957ff383f08d774a7fde4ddfb96d15	medial-Keratinocytic-Basal|Keratinocytic / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT6A,KRT15,KRT17,LGALS7B,LGALS7
ToppCell Atlas	8b8349bdc2ca13d1988b5d4119772ec0ff9915d4	proximal-Keratinocytic-Differentiating_Basal|proximal / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT15,KRT17,KRT19,DSP,LGALS7B
ToppCell Atlas	f69fd8d672f26fc9b8114d9ec81d1352caf1b3b1	proximal-Keratinocytic-Proximal_Basal|proximal / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	a6b6447612344a865c77edd3329df59275799604	blood-Keratinocytic-Differentiating_Basal|blood / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT6A,KRT13,KRT15,KRT17,KRT19
ToppCell Atlas	077e6b9340686de9d0f11b035a8954e1f6a1b790	Biopsy_Other_PF-Epithelial-KRT5-/KRT17+|Biopsy_Other_PF / Sample group, Lineage and Cell type	COVID-19 Lung Atlas	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT15,KRT16,KRT75,KRT17,KRT19,DSP
ToppCell Atlas	501420901bf3ec1b050e0d14596a9f9f3fdfc928	(01)_IL1RL1+|World / shred by cell type by condition	Human Bronchial Epithelial Cells (HBEC)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT6A,KRT14,KRT15,LGALS7B,LGALS7
ToppCell Atlas	f5bc7d30aa03dd0f95eb64255bd1a2543be8d327	Bronchus_Control_(B.)-Epithelial-TX|Bronchus_Control_(B.) / Sample group, Lineage and Cell type	COVID-19 Lung Atlas	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT6A,KRT15,KRT17,KRT19,DSP
ToppCell Atlas	ff2afa5c0352c214525129f9ff85afc139fe44d2	proximal-Epithelial-Proximal_Basal|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	3a0c84f9a551fc2581ec3693481eada297d83f7b	proximal-3-Epithelial-Proximal_Basal|3 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	6.590E-8	3.176E-4	1.080E-6	9.786E-6	6	200	KRT5,KRT15,KRT17,KRT19,LGALS7B,LGALS7
ToppCell Atlas	d21877baa088440a1e1902bbeb667b977475437a	TCGA-Cervix-Primary_Tumor-Cervical_Carcinoma-Non-keratinizing_Cervical_Squamous_Cell_Carcinoma-2|TCGA-Cervix / Sample_Type by Project: Shred V9	TCGA OncoMap	1.667E-7	8.033E-4	2.723E-6	2.466E-5	5	119	KRT26,KRT71,KRT27,KRT25,KRT28
ToppCell Atlas	d61b71572eab8a850ee8ce54323fb247525006e5	TCGA-Bladder-Solid_Tissue_Normal-Urothelial_normal_tissue-Urothelial_normal_tissue-6|TCGA-Bladder / Sample_Type by Project: Shred V9	TCGA OncoMap	2.305E-7	1.111E-3	3.754E-6	3.400E-5	5	127	KPRP,KRT2,KRT78,FLG2,LGALS7B
ToppCell Atlas	4f8b188a93a038afbc7a446df8467ad544f5b1cb	facs-Marrow-T-cells-24m-Myeloid|Marrow / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	4.455E-7	2.147E-3	7.230E-6	6.549E-5	5	145	KRT6A,KRT6B,KRT13,KRT16,KRT35
ToppCell Atlas	385e7de8b6d81052ee7dfc0958c7b3d924f73130	Hippocampus-Neuronal-Excitatory-eN1(Slc17a7)-eN1_1-C1ql2-Excitatory_Neuron.Slc17a7.C1ql2-Penk_(Dentate_Principal_cells)|Hippocampus / BrainAtlas - Mouse McCarroll V32	Mouse Adult Brain Overview (690k cells, 9 regions, 565 cell clusters)	5.569E-7	2.684E-3	9.007E-6	8.159E-5	4	62	KRT2,KRT9,KRT16,DSP
ToppCell Atlas	d279592c501fca9cb474ad916fea32282e6969cb	facs-Marrow-T-cells-24m-Myeloid-monocyte_+_promonocyte|Marrow / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.627E-7	2.712E-3	9.040E-6	8.188E-5	5	152	KRT6A,KRT6B,KRT13,KRT16,KRT35
ToppCell Atlas	3b59143b2b4ee24eb6378f87ff568124193256e9	facs-Marrow-T-cells-24m-Myeloid-promonocyte|Marrow / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	5.627E-7	2.712E-3	9.040E-6	8.188E-5	5	152	KRT6A,KRT6B,KRT13,KRT16,KRT35
ToppCell Atlas	fa2776d258e0420b2895de1008e292ad7725dac0	facs-Skin-nan-24m-Epithelial-inner_bulge|Skin / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	6.198E-7	2.987E-3	9.925E-6	8.990E-5	5	155	JUP,KRT15,HRNR,KRT17,SBSN
ToppCell Atlas	ffb9249a115ce31f50b99a7a3d40bf48b9d7f2b0	TCGA-Cervix-Primary_Tumor-Cervical_Carcinoma-Keratinizing_Cervical_Squamous_Cell_Carcinoma-3|TCGA-Cervix / Sample_Type by Project: Shred V9	TCGA OncoMap	6.398E-7	3.084E-3	1.018E-5	9.219E-5	5	156	JUP,KRT10,KRT78,KRT16,LGALS7B
ToppCell Atlas	7433c6d4eb4d061844d8979c1e648d8ed56e1073	facs-MAT-Fat-24m|MAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	6.398E-7	3.084E-3	1.018E-5	9.219E-5	5	156	KRT1,KRT5,KRT12,KRT15,KRT19
ToppCell Atlas	a47d102570e82d34ea1a8756f82636e7ab27c07f	facs-MAT-Fat-24m-Epithelial|MAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	6.603E-7	3.183E-3	1.040E-5	9.422E-5	5	157	KRT1,KRT5,KRT12,KRT15,DSP
ToppCell Atlas	7c20f225b2db8b340f4fec050ff29e666b860f04	facs-MAT-Fat-24m-Epithelial-epithelial_cell|MAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	6.603E-7	3.183E-3	1.040E-5	9.422E-5	5	157	KRT1,KRT5,KRT12,KRT15,DSP
ToppCell Atlas	30814ff90cead688ef64dac4cf4a6d63756d8944	facs-MAT-Fat-24m-Epithelial-nan|MAT / Fat_BAT_GAT_MAT_SCAT - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	6.603E-7	3.183E-3	1.040E-5	9.422E-5	5	157	KRT1,KRT5,KRT12,KRT15,DSP
ToppCell Atlas	dd069a822e9698e6dddc155d9a5b52383f7879d5	Basal_cells-Donor_06|World / lung cells shred on cell class, cell subclass, sample id	Pathobiology of Pulmonary Fibrosis (Reyfman et al., 2019)	6.814E-7	3.284E-3	1.070E-5	9.690E-5	5	158	KRT5,KRT15,FLG2,KRT17,LGALS7B
ToppCell Atlas	d431625c32f59a6b552191f3adc5198bd16ad5cf	343B-Epithelial_cells-Epithelial-H_(AT1)|Epithelial_cells / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	7.477E-7	3.604E-3	1.163E-5	1.053E-4	5	161	KRT5,KRT15,KRT16,KRT17,KRT31
ToppCell Atlas	047901a314c079ad19814beca33922a001960ad8	TCGA-Skin-Primary_Tumor-Melanoma-Skin_Cutaneous_Melanoma-4|TCGA-Skin / Sample_Type by Project: Shred V9	TCGA OncoMap	7.477E-7	3.604E-3	1.163E-5	1.053E-4	5	161	KRT14,KRT16,KRT17,KRT37,LGALS7B
ToppCell Atlas	da9eecf919866a9c579d7a707a996cf335213134	343B-Epithelial_cells-Epithelial-H_(AT1)-|Epithelial_cells / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	7.477E-7	3.604E-3	1.163E-5	1.053E-4	5	161	KRT5,KRT15,KRT16,KRT17,KRT31
ToppCell Atlas	f21951e63188eb0c04675a8f81a0da495c26c007	Transplant_Alveoli_and_parenchyma-Epithelial-Basal_2|Epithelial / Tissue, Lineage and Cell class of Lung Cells from 10X	A Cellular Census of Human Lungs (Vieira Braga et al)	7.947E-7	3.831E-3	1.232E-5	1.116E-4	5	163	KRT5,KRT6A,KRT14,KRT17,LGALS7
ToppCell Atlas	b12cacd499b18b96120ca6d14646aebeaed41d10	lung-Club_Cells|lung / shred on tissue and cell subclass	scRNA-seq of ileum and lung epithelial cells in macaque.	8.191E-7	3.948E-3	1.265E-5	1.146E-4	5	164	KRT5,KRT14,KRT15,KRT17,LGALS7B
ToppCell Atlas	aea2ae12e4746149ebc6da063ef694381c098f80	Basal_cells-Donor_07|World / lung cells shred on cell class, cell subclass, sample id	Pathobiology of Pulmonary Fibrosis (Reyfman et al., 2019)	8.696E-7	4.191E-3	1.339E-5	1.213E-4	5	166	KRT5,KRT6A,KRT15,KRT17,LGALS7B
ToppCell Atlas	4a533972a0f40fff82dccf8e64716cb34f75736e	TCGA-Head_and_Esophagus-Solid_Tissue_Normal-Head_and_Neck-Head_and_Neck_normal_tissue-6|TCGA-Head_and_Esophagus / Sample_Type by Project: Shred V9	TCGA OncoMap	8.957E-7	4.317E-3	1.366E-5	1.238E-4	5	167	KRT3,KRT13,KRT78,KRT76,KRT33B
ToppCell Atlas	892a2dc83ab5de5a1016402f8e95d2aabf651326	normal_Lung-Fibroblasts-Mesothelial_cells|Fibroblasts / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	8.957E-7	4.317E-3	1.366E-5	1.238E-4	5	167	KRT5,KRT78,KRT19,DSP,SBSN
ToppCell Atlas	02c89069dcd0e87f7502e32b14e7cbd3cab81a09	facs-Skin-Anagen-24m-Epithelial-epidermal_cell|Skin / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	8.957E-7	4.317E-3	1.366E-5	1.238E-4	5	167	KRT1,KRT10,KRT12,KRT78,KRT77
ToppCell Atlas	0ece1e196d17c0f276424abd5cb43d528f40224b	facs-Marrow-T-cells-24m|Marrow / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	9.225E-7	4.446E-3	1.403E-5	1.270E-4	5	168	KRT6A,KRT13,KRT24,KRT16,KRT35
ToppCell Atlas	bd339e482f09a3fa04b086029b94f45205b8a6c5	facs-Lung-24m-Epithelial-airway_epithelial-club_cell|24m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	1.007E-6	4.852E-3	1.521E-5	1.378E-4	5	171	KRT20,KRT5,KRT12,KRT15,KRT19
ToppCell Atlas	8ed98f223143bd81d9819e9a420eb9cc81ee6c53	facs-Lung-24m-Epithelial-airway_epithelial-club_cell-club_cell|24m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	1.007E-6	4.852E-3	1.521E-5	1.378E-4	5	171	KRT20,KRT5,KRT12,KRT15,KRT19
ToppCell Atlas	5ca89af7406e7e1a055dd60d6f89615f69e62324	facs-Skin-nan-24m-Epithelial-epidermal_cell|Skin / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.036E-6	4.993E-3	1.560E-5	1.413E-4	5	172	KRT1,JUP,KRT10,KRT78,KRT77
ToppCell Atlas	3d3afc9ab234eaabf5b9bff455406231cd54ded6	NS-critical-d_16-33-Epithelial-Basal|d_16-33 / Location, Severity, dps_group, Lineage and Cell class of Upper airway (combined)	Upper Airway and Bronchi Atlas of COVID-19 Patients	1.066E-6	5.138E-3	1.600E-5	1.450E-4	5	173	KRT5,KRT6A,KRT6C,KRT19,LGALS7
ToppCell Atlas	a4f98afe7d1cc2617f6f7bc8092c41df57474b30	Adult-Epithelial-basal_cell-D231|Adult / Lineage, Cell type, age group and donor	Human Lung Cells in 3 Age Groups (Wang et al.)	1.097E-6	5.285E-3	1.641E-5	1.487E-4	5	174	KRT5,KRT15,KRT17,DSP,LGALS7B
ToppCell Atlas	8513c2a05a34453a16bbcf1c11cb34c580133e47	TCGA-Cervix-Primary_Tumor-Cervical_Carcinoma-Non-keratinizing_Cervical_Squamous_Cell_Carcinoma|TCGA-Cervix / Sample_Type by Project: Shred V9	TCGA OncoMap	1.160E-6	5.591E-3	1.731E-5	1.568E-4	5	176	KRT5,KRT6A,KRT13,KRT31,LGALS7B
ToppCell Atlas	441d1dba720141891b11f404744c59834d80e6c5	COPD-Epithelial-Basal|Epithelial / Disease state, Lineage and Cell class	Resident Cell Populations in IPF and COPD	1.226E-6	5.911E-3	1.786E-5	1.618E-4	5	178	KRT5,KRT15,KRT17,LGALS7B,LGALS7
ToppCell Atlas	445fb243d738a34794d66f34b92dde1f3ea6738e	droplet-Kidney-nan-18m-Epithelial-Epcam____podocyte|Kidney / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.226E-6	5.911E-3	1.786E-5	1.618E-4	5	178	KRT20,KRT5,KRT78,KRT75,KRT19
ToppCell Atlas	9a3ef66814dfca7b37024e7f79e86ea8c72ae10f	BAL-Severe-Epithelial-Epithelial-undefined_Epi-|Severe / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.226E-6	5.911E-3	1.786E-5	1.618E-4	5	178	KRT13,KRT15,KRT17,KRT19,LGALS7
ToppCell Atlas	19b5432aa1d7f616d58a106543c18cf2d7ca840c	BAL-Severe-Epithelial-Epithelial-undefined_Epi|Severe / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.226E-6	5.911E-3	1.786E-5	1.618E-4	5	178	KRT13,KRT15,KRT17,KRT19,LGALS7
ToppCell Atlas	46efdf03aa1317bc600138e871509b995e773cce	(06)_Krt4/13+|World / shred by cell type and Timepoint	Mouse Trachea Epithelial Cells (MTECs)	1.226E-6	5.911E-3	1.786E-5	1.618E-4	5	178	KRT6A,KRT13,KRT78,KRT15,KRT19
ToppCell Atlas	49a2271718637522f74334068d252963ee13b1ce	BAL-Severe-Epithelial-Epithelial-undefined_Epi|Severe / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	1.226E-6	5.911E-3	1.786E-5	1.618E-4	5	178	KRT13,KRT15,KRT17,KRT19,LGALS7
ToppCell Atlas	d2749a77dbb886f73e626596446511da11d88711	medial-Epithelial-Differentiating_Basal|medial / Location, Lineage and Cell class from Smart-Seq	Human Lung Cell Atlas (HLCA)	1.226E-6	5.911E-3	1.786E-5	1.618E-4	5	178	KRT5,KRT6A,KRT15,KRT17,KRT6C
ToppCell Atlas	b413a634283550fa224db7d0d05956e3f64694a1	BAL-Severe-Epithelial-Epithelial-undefined_Epi-|Severe / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	1.226E-6	5.911E-3	1.786E-5	1.618E-4	5	178	KRT13,KRT15,KRT17,KRT19,LGALS7
ToppCell Atlas	252328c9ce9bf61f741a4ebe170c93733c8747b6	TCGA-Head_and_Esophagus-Primary_Tumor-Head_and_Neck_Carcinoma|TCGA-Head_and_Esophagus / Sample_Type by Project: Shred V9	TCGA OncoMap	1.261E-6	6.076E-3	1.825E-5	1.653E-4	5	179	KRT5,KRT6A,KRT14,KRT16,KRT17
ToppCell Atlas	4a072526c3a524a7aed99bdb32a07a1ce1f48972	facs-Skin-Anagen-3m-Epithelial-epidermal_cell|Skin / Skin_Bladder_Kidney_Mammary_Gland - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.261E-6	6.076E-3	1.825E-5	1.653E-4	5	179	KRT1,KRT10,KRT78,KRT16,KRT77
ToppCell Atlas	710526abedc8e0f9ba19ad69220df4c9468ada8f	facs-Lung-EPCAM-3m-Myeloid-Dendritic_Cell|Lung / Lung_Trachea - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.296E-6	6.245E-3	1.870E-5	1.694E-4	5	180	KRT5,KRT10,KRT14,KRT17,KRT19
ToppCell Atlas	41969fe4d94ee77b12ecde32170aaf0b13e49644	facs-Marrow-Granulocytes-3m-Lymphocytic-mature_alpha-beta_T_cell|Marrow / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.331E-6	6.417E-3	1.887E-5	1.710E-4	5	181	KRT5,KRT13,KRT14,KRT15,KRT16
ToppCell Atlas	3f50e61dc2a52d71a5801584617607e6246adcf2	facs-Marrow-Granulocytes-3m-Lymphocytic-BM_CD8_+_CD4_T_cell|Marrow / Spleen_Marrow_Thymus - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.331E-6	6.417E-3	1.887E-5	1.710E-4	5	181	KRT5,KRT13,KRT14,KRT15,KRT16
ToppCell Atlas	33938e6521712058312879f84f4ae381c2bfc379	18-Airway-Epithelial-Submucosal_gland_basal|Airway / Age, Tissue, Lineage and Cell class	Human Fetal Lung in Development	1.331E-6	6.417E-3	1.887E-5	1.710E-4	5	181	KRT5,KRT6B,KRT14,KRT15,KRT17
ToppCell Atlas	1168164994d5e2072c80d058e42aab72a0cf9867	TCGA-Head_and_Esophagus-Primary_Tumor-Head_and_Neck_Carcinoma-Squamous_Cell_Carcinoma|TCGA-Head_and_Esophagus / Sample_Type by Project: Shred V9	TCGA OncoMap	1.331E-6	6.417E-3	1.887E-5	1.710E-4	5	181	KRT5,KRT6A,KRT14,KRT16,KRT17
ToppCell Atlas	4a0f1b121570430afb100c589657d931184e124f	facs-Lung-18m-Epithelial-airway_epithelial-club_cell|18m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	1.331E-6	6.417E-3	1.887E-5	1.710E-4	5	181	KRT13,KRT14,KRT19,KRT32,LGALS7
ToppCell Atlas	34b49092f71128898af3b311170c4ed8adfefcff	facs-Lung-18m-Epithelial-airway_epithelial-club_cell-club_cell|18m / method, tissue, age, lineage, sublineage, cell ontologies, cell type and subtype	Mouse Aging Atlas- Tabula Muris Senis (Lung and Trachea)	1.331E-6	6.417E-3	1.887E-5	1.710E-4	5	181	KRT13,KRT14,KRT19,KRT32,LGALS7
ToppCell Atlas	00a6b19ca49e3b8e0d1cd387a3515b0ff4b81c81	Adult-Epithelial-basal_cell|Adult / Lineage, Cell type, age group and donor	Human Lung Cells in 3 Age Groups (Wang et al.)	1.405E-6	6.773E-3	1.986E-5	1.799E-4	5	183	KRT5,KRT15,KRT17,DSP,LGALS7B
ToppCell Atlas	e19b34ff8861887a741a3dde1569e201d8916988	medial-Epithelial-Basal|medial / Location, Lineage and Cell class from Smart-Seq	Human Lung Cell Atlas (HLCA)	1.482E-6	7.145E-3	2.083E-5	1.887E-4	5	185	KRT5,KRT15,KRT17,KRT19,LGALS7
ToppCell Atlas	e0c9e92e35fb24351f5347a0768e6aab5add8775	droplet-Tongue-Unstain-18m-Epithelial-filiform|Tongue / Tongue_Heart_Limb_Muscle_Aorta_Diaphragm - method, tissue, subtissue, age, lineage, cell ontology and free annotation	Mouse Aging Atlas- Tabula Muris Senis	1.482E-6	7.145E-3	2.083E-5	1.887E-4	5	185	KRT31,KRT33B,KRT35,SBSN,LGALS7
